"92splitHere46","17750090splitHere46","package de.incompleteco.spring.batch.item.writer;<newline46mondego><newline46mondego>import java.util.List;<newline46mondego><newline46mondego>import org.springframework.batch.item.ItemWriter;<newline46mondego>import org.springframework.ldap.core.DirContextOperations;<newline46mondego>import org.springframework.ldap.core.LdapTemplate;<newline46mondego><newline46mondego>public class LdapItemWriter implements ItemWriter<DirContextOperations> {<newline46mondego><newline46mondego>    private LdapTemplate ldapTemplate;<newline46mondego><newline46mondego>    public void write(List<? extends DirContextOperations> items) throws Exception {<newline46mondego>        for (DirContextOperations operation : items) {<newline46mondego>            ldapTemplate.modifyAttributes(operation);<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    public void setLdapTemplate(LdapTemplate ldapTemplate) {<newline46mondego>        this.ldapTemplate = ldapTemplate;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"93splitHere46","17750324splitHere46","class TOrganization {<newline46mondego><newline46mondego>    private String name;<newline46mondego><newline46mondego>    public TOrganization(String name) {<newline46mondego>        this.name = name;<newline46mondego>    }<newline46mondego><newline46mondego>    public String getName() {<newline46mondego>        return name;<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public boolean equals(Object obj) {<newline46mondego>        if (obj != null && obj instanceof TOrganization) {<newline46mondego>            if (((TOrganization) obj).getName().equals(name)) {<newline46mondego>                return true;<newline46mondego>            }<newline46mondego>        }<newline46mondego>        return false;<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public int hashCode() {<newline46mondego>        return super.hashCode();<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego><newline46mondego>class TRole {<newline46mondego><newline46mondego>    private TOrganization organization;<newline46mondego>    private String name;<newline46mondego><newline46mondego>    public TRole(TOrganization organization, String name) {<newline46mondego>        this.organization = organization;<newline46mondego>        this.name = name;<newline46mondego>    }<newline46mondego><newline46mondego>    public TOrganization getOrganization() {<newline46mondego>        return organization;<newline46mondego>    }<newline46mondego><newline46mondego>    public String getName() {<newline46mondego>        return name;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego><newline46mondego>public static void main(String[] args) {<newline46mondego>    Set<TOrganization> organizations = new LinkedHashSet<TOrganization>();<newline46mondego>    Set<TRole> roles = new LinkedHashSet<TRole>();<newline46mondego>    StringBuilder message = new StringBuilder(<doubleQuotes46>Requested roles: <doubleQuotes46> + <doubleQuotes46>\n<doubleQuotes46>);<newline46mondego><newline46mondego>    TOrganization orga = new TOrganization(<doubleQuotes46>Test org A<doubleQuotes46>);<newline46mondego>    TOrganization orgb = new TOrganization(<doubleQuotes46>Test org B<doubleQuotes46>);<newline46mondego><newline46mondego>    organizations.add(new TOrganization(<doubleQuotes46>Test org A<doubleQuotes46>));<newline46mondego>    organizations.add(new TOrganization(<doubleQuotes46>Test org B<doubleQuotes46>));<newline46mondego>    roles.add(new TRole(orga, <doubleQuotes46>Test Role A 1<doubleQuotes46>));<newline46mondego>    roles.add(new TRole(orga, <doubleQuotes46>Test Role A 2<doubleQuotes46>));<newline46mondego>    roles.add(new TRole(orgb, <doubleQuotes46>Test Role B 1<doubleQuotes46>));<newline46mondego>    roles.add(new TRole(orgb, <doubleQuotes46>Test Role B 2<doubleQuotes46>));<newline46mondego><newline46mondego>    for (TOrganization org : organizations) {<newline46mondego>        message.append(<doubleQuotes46> - <doubleQuotes46> + org.getName() + <doubleQuotes46>\n<doubleQuotes46>);<newline46mondego>        for (TRole role : roles) {<newline46mondego>            if (role.getOrganization().equals(org)) {<newline46mondego>                message.append(<doubleQuotes46>   - <doubleQuotes46> + role.getName() + <doubleQuotes46>\n<doubleQuotes46>);<newline46mondego>            }<newline46mondego>        }<newline46mondego>    }<newline46mondego>    System.out.println(message.toString());<newline46mondego>}<newline46mondego>"
"94splitHere46","17750324splitHere46","Requested roles: <newline46mondego> - Test org A<newline46mondego>   - Test Role A 1<newline46mondego>   - Test Role A 2<newline46mondego> - Test org B<newline46mondego>   - Test Role B 1<newline46mondego>   - Test Role B 2<newline46mondego>"
"95splitHere46","17750384splitHere46","GridBagConstraints"
"96splitHere46","17750384splitHere46","GridBagLayout"
"97splitHere46","17750384splitHere46","GridBagConstraints"
"98splitHere46","17750384splitHere46","JFrame"
"99splitHere46","17750384splitHere46","JTextArea"
"100splitHere46","17750384splitHere46","JTextArea"
"101splitHere46","17750384splitHere46","JTextArea"
"102splitHere46","17750384splitHere46","JScrollPane"
"103splitHere46","17750384splitHere46","JTextArea"
"104splitHere46","17750384splitHere46","JFrame"
